"0.0","0.1183408830491921","0.1765053689275211","0.2252218544423068"
"0.0","0.08431457838866363","0.08873283035683888","0.16820132678271427"
"0.0","0.007762855085857501","-0.022191918085243123","-0.03614763390551623"
"0.0","0.004272438043248394","-0.0549757128985211","-0.09245703428503804"
"0.0","0.01481022944298327","0.1283121319642193","0.169405052535071"
"0.0","0.015867371798135688","0.008929011504123396","0.06536548838463063"
"0.0","0.02103073914317699","-0.0648429722938394","-0.09142092092755794"
"0.0","0.01201758698803701","0.005800741341658311","-0.017971842987590136"
"0.0","-0.02514612734686761","-0.07051182269906198","-0.10448324679353815"
"0.0","0.04789663349734519","0.11907007629678978","0.09418700090883658"
"0.0","-0.011428327078384926","0.0033721184395236747","0.1240486007317485"
"0.0","-0.05958803277314506","-0.010838851557316787","-0.10305929529412317"
"0.0","0.027122133328574716","0.08371055021730278","0.1658235143629987"
"0.0","-0.10836399268604602","-0.12462220737519913","-0.1114024411084279"
"0.0","0.0019103733145495738","0.08213656297076555","0.1814441157740616"
"0.0","0.017657940821061757","-0.016774688251486647","-0.060597176137943354"
"0.0","-0.0582237046116173","-0.008465822072043494","-0.035749767982121705"
"0.0","0.01091528599204672","-0.06993553239924333","-0.13077654434377484"
"0.0","-0.03089154623889767","0.00974421083223631","-0.046406484949651494"
"0.0","-0.03959779802305863","-0.04856681300035515","-0.021614068147497334"
"0.0","-0.020504650691369086","0.0682721273516218","0.13494422877549206"
"0.0","0.09630011654462578","0.11299824297642891","0.10849828592895783"
"0.0","-0.030600342199030406","-0.02454438929388214","-0.04599229509983094"
"0.0","-0.04190147558181789","-0.04941465171558268","-0.05071123786871545"
"0.0","0.044160797947489616","0.11257714156344512","0.07681188343117573"
"0.0","-0.06724212475965818","-0.07663022429414934","-0.09366924611855376"
"0.0","2.2629193503842515E-4","0.0509096296595668","0.07311760546815038"
"0.0","0.015525742005563448","0.003567018778225517","0.035815769251796414"
"0.0","0.009344507775661093","-0.01985535978995201","0.008318621937411175"
"0.0","-0.0409860886458705","-0.09065774158164464","-0.07968652654309316"
"0.0","-0.012405379639822467","-0.03984874218375556","-0.042271468236389165"
